"CAM Key","CAM Topic","CAM Company Title","Audit Opinion Key","Year Ended Date","Signature Date","Auditor Key",Auditor,"Auditor Affiliate Key","Auditor Affiliate","Auditor Affiliate PCAOB","Auditor City","Auditor State Code","Auditor State Name","Auditor State Region",Source,"Source Date","Going Concern",Company,"CIK Code",Ticker,"Bus Street 1","Bus Street 2",City,"State Code","State Name","State Region","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
35823,"Revenue from customer contracts","Asset-based Fee Revenue - Advisory Programs Fees",529755,12/31/23,03/12/24,1,"PricewaterhouseCoopers LLP",,,,"Saint Louis",MO,MISSOURI,"US Southeast",10-K,2024-03-12,,"JONES FINANCIAL COMPANIES LLLP",815917,,"12555 MANCHESTER ROAD",,"DES PERES",MO,MISSOURI,"US Southeast",,,"=""6211""","Security Brokers, Dealers, and Flotation Companies",523120,"Securities Brokerage",34,,,,12/31/23,"13,798,000,000","1,612,000,000",,"28,003,000,000"
34471,"Other income taxes","Sufficiency of audit evidence over income taxes",526545,12/31/23,02/27/24,4,"KPMG LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2024-02-27,,"JONES LANG LASALLE INC",1037976,"=""JLL""","200 E RANDOLPH DR",,CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""6531""","Real Estate Agents and Managers",531390,"Other Activities Related to Real Estate",34,187,01/02/24,"8,891,382,784",12/31/23,"20,760,800,000","225,400,000","921,400,000","16,064,800,000"
37983,Goodwill,"Goodwill impairment assessment - Bigo reporting unit",534552,12/31/23,04/26/24,1,"PricewaterhouseCoopers LLP",601,"PricewaterhouseCoopers LLP (Singapore)",1093,Singapore,U0,SINGAPORE,Foreign,20-F,2024-04-26,,"JOYY Inc.",1530238,"=""JOYY""","30 PASIR PANJANG ROAD #15-31A",,"MAPLETREE BUSINESS CITY",U0,SINGAPORE,Foreign,,,"=""7374""","Computer Processing and Data Preparation and Processing Services",517110,"Wired Telecommunications Carriers",34,34,01/02/24,"1,806,103,808",12/31/23,"2,267,870,000","301,816,000","2,195,823,000","8,483,865,000"
37984,Goodwill,"Goodwill impairment assessment - Shopline reporting unit",534552,12/31/23,04/26/24,1,"PricewaterhouseCoopers LLP",601,"PricewaterhouseCoopers LLP (Singapore)",1093,Singapore,U0,SINGAPORE,Foreign,20-F,2024-04-26,,"JOYY Inc.",1530238,"=""JOYY""","30 PASIR PANJANG ROAD #15-31A",,"MAPLETREE BUSINESS CITY",U0,SINGAPORE,Foreign,,,"=""7374""","Computer Processing and Data Preparation and Processing Services",517110,"Wired Telecommunications Carriers",34,34,01/02/24,"1,806,103,808",12/31/23,"2,267,870,000","301,816,000","2,195,823,000","8,483,865,000"
37985,"Revenue from customer contracts","Revenue recognition - identification of distinct performance obligations and estimate of their standalone selling price",534552,12/31/23,04/26/24,1,"PricewaterhouseCoopers LLP",601,"PricewaterhouseCoopers LLP (Singapore)",1093,Singapore,U0,SINGAPORE,Foreign,20-F,2024-04-26,,"JOYY Inc.",1530238,"=""JOYY""","30 PASIR PANJANG ROAD #15-31A",,"MAPLETREE BUSINESS CITY",U0,SINGAPORE,Foreign,,,"=""7374""","Computer Processing and Data Preparation and Processing Services",517110,"Wired Telecommunications Carriers",34,34,01/02/24,"1,806,103,808",12/31/23,"2,267,870,000","301,816,000","2,195,823,000","8,483,865,000"
33091,"Allowance for credit losses","Allowance for Loan Losses – Portfolio-based component of Wholesale Loan and Credit Card Loan Portfolios",524996,12/31/23,02/16/24,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2024-02-16,,"JPMORGAN CHASE & CO",19617,"=""JPM""","383 MADISON AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""6021""","National Commercial Banks",523110,"Investment Banking and Securities Dealing",34,172,01/02/24,"497,484,726,272",12/31/23,"148,784,000,000","49,552,000,000","263,497,000,000","3,875,393,000,000"
33092,"Other investments","Fair Value of Certain Level 3 Financial Instruments",524996,12/31/23,02/16/24,1,"PricewaterhouseCoopers LLP",,,,"New York",NY,"NEW YORK","US Mid Atlantic",10-K,2024-02-16,,"JPMORGAN CHASE & CO",19617,"=""JPM""","383 MADISON AVENUE",,"NEW YORK",NY,"NEW YORK","US Mid Atlantic",,,"=""6021""","National Commercial Banks",523110,"Investment Banking and Securities Dealing",34,172,01/02/24,"497,484,726,272",12/31/23,"148,784,000,000","49,552,000,000","263,497,000,000","3,875,393,000,000"
36803,"Uncertain tax positions","Provisions for uncertain tax positions",531530,12/31/23,03/28/24,2,"Ernst & Young LLP",226,"Ernst & Young SA",1367,Luxembourg,N4,LUXEMBOURG,Foreign,20-F,2024-03-28,,"Jumia Technologies AG",1756708,"=""JMIA""","SKALITZER STRASSE 104",,BERLIN,2M,GERMANY,Foreign,,,"=""5961""","Catalog and Mail-Order Houses",454111,"Electronic Shopping",34,3,01/02/24,"338,070,688",12/31/23,"186,402,000","-104,178,000",,"189,942,000"
32396,"Revenue from customer contracts","Identification of distinct performance obligations in revenue contracts",524116,12/31/23,02/07/24,2,"Ernst & Young LLP",,,,"San Jose",CA,CALIFORNIA,"US West",10-K,2024-02-07,,"JUNIPER NETWORKS INC",1043604,"=""JNPR""","1133 INNOVATION WAY",,SUNNYVALE,CA,CALIFORNIA,"US West",,,"=""3576""","Computer Communications Equipment",334119,"Other Computer Peripheral Equipment Manufacturing",34,29,01/02/24,"9,355,600,896",12/31/23,"5,564,500,000","310,200,000","666,500,000","9,518,500,000"
32397,Inventory,"Inventory Valuation & Contract Manufacturer Liabilities",524116,12/31/23,02/07/24,2,"Ernst & Young LLP",,,,"San Jose",CA,CALIFORNIA,"US West",10-K,2024-02-07,,"JUNIPER NETWORKS INC",1043604,"=""JNPR""","1133 INNOVATION WAY",,SUNNYVALE,CA,CALIFORNIA,"US West",,,"=""3576""","Computer Communications Equipment",334119,"Other Computer Peripheral Equipment Manufacturing",34,29,01/02/24,"9,355,600,896",12/31/23,"5,564,500,000","310,200,000","666,500,000","9,518,500,000"
34271,"Uncertain tax positions","Assessment of uncertain tax positions",526762,12/30/23,02/27/24,4,"KPMG LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2024-02-27,,"KADANT INC",886346,"=""KAI""","ONE TECHNOLOGY PARK DRIVE",,WESTFORD,MA,MASSACHUSETTS,"US New England",,,"=""3550""","Special Industry Machinery (No Metalworking Machinery)",333291,"Paper Industry Machinery Manufacturing",34,284,12/28/23,"3,327,507,968",12/30/23,"957,672,000","116,069,000","222,332,000","1,175,665,000"
33860,"Revenue from customer contracts","Revenue Recognition — Refer to Notes 1 and 17 to the financial statements",526089,12/31/23,02/22/24,3,"Deloitte & Touche LLP",,,,Nashville,TN,TENNESSEE,"US Southeast",10-K,2024-02-23,,"KAISER ALUMINUM CORP",811596,"=""KALU""","1550 W. MCEWEN DRIVE, SUITE 500",,FRANKLIN,TN,TENNESSEE,"US Southeast",,,"=""3350""","Rolling Drawing & Extruding of Nonferrous Metals",331312,"Primary Aluminum Production",34,70,01/02/24,"1,125,817,472",12/31/23,"3,087,000,000","47,200,000","583,400,000","2,267,400,000"
36969,"Revenue from customer contracts","Grant Income - Refer to Notes 2 and 6 to the financial statements",531827,12/31/23,03/29/24,3,"Deloitte & Touche LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2024-03-29,,"KALA BIO, Inc.",1479419,"=""KALA""","1167 MASSACHUSETTS AVENUE",,ARLINGTON,MA,MASSACHUSETTS,"US New England",,,"=""2834""","Pharmaceutical Preparations",325411,"Medicinal and Botanical Manufacturing",34,7,01/02/24,"18,717,156",12/31/23,,"-42,199,000",,"55,949,000"
35499,Inventory,"Valuation of Inventory",528452,12/31/23,03/06/24,2,"Ernst & Young LLP",222,"Kost Forer Gabbay & Kasierer",1281,"Tel Aviv",L3,ISRAEL,Foreign,20-F,2024-03-06,,"KAMADA LTD",1567529,"=""KMDA""","2 HOLTZMAN ST., SCIENCE PARK",,REHOVOT,L3,ISRAEL,Foreign,,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,6,01/02/24,"276,170,304",12/31/23,"142,519,000","8,284,000","122,411,000","354,907,000"
33520,"Revenue from customer contracts","Estimated Costs at Completion for Certain Long-Term Contracts",525628,12/31/23,02/22/24,1,"PricewaterhouseCoopers LLP",,,,Hartford,CT,CONNECTICUT,"US New England",10-K,2024-02-22,,"KAMAN Corp",54381,,"1332 BLUE HILLS AVE","PO BOX 1",BLOOMFIELD,CT,CONNECTICUT,"US New England",,,"=""3760""","Guided Missiles & Space Vehicles & Parts",336411,"Aircraft Manufacturing",34,24,12/31/23,"677,563,776",12/31/23,"775,854,000","7,947,000","-39,654,000","1,498,655,000"
38011,"Revenue from customer contracts","Revenue recognition for online recruitment services to enterprise customers",535022,12/31/23,04/29/24,1,"PricewaterhouseCoopers LLP",94,"PricewaterhouseCoopers Zhong Tian LLP",1424,Shanghai,F4,CHINA,Foreign,20-F,2024-04-29,,"Kanzhun Ltd",1842827,"=""BZ""","GRANDYVIC BLDG","TAIYANGGONG MID RD, CHAOYANG DIST",BEIJING,F4,CHINA,Foreign,,,"=""7370""","Services-Computer Programming, Data Processing, Etc.",518210,"Data Processing, Hosting, and Related Services",34,17,12/31/23,"7,324,103,168",12/31/23,"839,236,000","154,991,000","1,891,574,000","2,529,546,000"
33493,"Research and development expenses","Evaluation of prepaid research and development contract costs",525676,12/31/23,02/22/24,4,"KPMG LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2024-02-22,,"Karuna Therapeutics, Inc.",1771917,,"99 HIGH STREET","26TH FLOOR",BOSTON,MA,MASSACHUSETTS,"US New England",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,317,12/31/23,"12,051,917,824",12/31/23,"654,000","-433,680,000",,"1,336,209,000"
34993,"Research and development expenses","Accrued Research and Development Costs",527531,12/31/23,02/29/24,2,"Ernst & Young LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2024-02-29,,"Karyopharm Therapeutics Inc.",1503802,"=""KPTI""","85 WELLS AVENUE","SECOND FLOOR",NEWTON,MA,MASSACHUSETTS,"US New England",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,1,12/31/23,"99,976,048",12/31/23,"146,033,000","-143,099,000",,"240,438,000"
32180,"Other contingent liabilities","Self-insurance Liabilities and Recoveries",523197,11/30/23,01/19/24,2,"Ernst & Young LLP",,,,"Los Angeles",CA,CALIFORNIA,"US West",10-K,2024-01-19,,"KB HOME",795266,"=""KBH""","10990 WILSHIRE BLVD",,"LOS ANGELES",CA,CALIFORNIA,"US West",,,"=""1531""","Operative Builders",236117,"New Housing Operative Builders",34,52,11/28/23,"4,136,468,736",11/30/23,"6,410,629,000","590,177,000",,"6,648,362,000"
33237,"Revenue from customer contracts","Contract revenue and contract cost estimates",525091,12/29/23,02/20/24,4,"KPMG LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2024-02-20,,"KBR, INC.",1357615,"=""KBR""","601 JEFFERSON STREET","SUITE 3400",HOUSTON,TX,TEXAS,"US Southwest",,,"=""1600""","Heavy Construction Other Than Bldg Const - Contractors",237120,"Oil and Gas Pipeline and Related Structures Construction",34,55,12/31/23,"7,484,093,440",12/29/23,"6,956,000,000","-265,000,000","-1,344,000,000","5,565,000,000"
33238,"Other debt","Election to use cash as the method to settle Convertible Notes and Note Hedge",525091,12/29/23,02/20/24,4,"KPMG LLP",,,,Houston,TX,TEXAS,"US Southwest",10-K,2024-02-20,,"KBR, INC.",1357615,"=""KBR""","601 JEFFERSON STREET","SUITE 3400",HOUSTON,TX,TEXAS,"US Southwest",,,"=""1600""","Heavy Construction Other Than Bldg Const - Contractors",237120,"Oil and Gas Pipeline and Related Structures Construction",34,55,12/31/23,"7,484,093,440",12/29/23,"6,956,000,000","-265,000,000","-1,344,000,000","5,565,000,000"
36932,"Real estate investments","Net assets in liquidation",531491,12/31/23,03/28/24,2,"Ernst & Young LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2024-03-28,,"KBS Growth & Income REIT, Inc.",1631256,,"800 NEWPORT CENTER DRIVE","SUITE 700","NEWPORT BEACH",CA,CALIFORNIA,"US West",,,"=""6798""","Real Estate Investment Trusts",531120,"Lessors of Nonresidential Buildings (except Miniwarehouses)",34,,,,12/31/23,,,,"5,519,000"
36302,"Real estate investments","Impairment evaluation of real estate investments",530480,12/31/23,03/18/24,2,"Ernst & Young LLP",,,,Irvine,CA,CALIFORNIA,"US West",10-K,2024-03-19,Yes,"KBS Real Estate Investment Trust III, Inc.",1482430,"=""KBSR""","800 NEWPORT CENTER DRIVE","SUITE 700","NEWPORT BEACH",CA,CALIFORNIA,"US West",,,"=""6798""","Real Estate Investment Trusts",531120,"Lessors of Nonresidential Buildings (except Miniwarehouses)",34,3,12/31/23,"415,845,504",12/31/23,"300,677,000","-157,533,000",,"2,139,385,000"
37930,"Revenue from customer contracts","Revenue Recognition – New Home Transaction Services",534611,12/31/23,04/26/24,1,"PricewaterhouseCoopers LLP",94,"PricewaterhouseCoopers Zhong Tian LLP",1424,Beijing,F4,CHINA,Foreign,20-F,2024-04-26,,"KE Holdings Inc.",1809587,"=""BEKE""","ORIENTAL ELECTRONIC TECHNOLOGY BUILDING","NO. 2 CHUANGYE ROAD, HAIDIAN DISTRICT",BEIJING,F4,CHINA,Foreign,,,"=""6531""","Real Estate Agents and Managers",531210,"Offices of Real Estate Agents and Brokers",34,16,12/31/23,"19,426,146,304",12/31/23,"10,966,545,000","829,534,000","9,330,752,000","16,966,799,000"
37945,"Allowance for credit losses","Allowance for Credit Losses – Accounts Receivable from New Home Transaction Services",534611,12/31/23,04/26/24,1,"PricewaterhouseCoopers LLP",94,"PricewaterhouseCoopers Zhong Tian LLP",1424,Beijing,F4,CHINA,Foreign,20-F,2024-04-26,,"KE Holdings Inc.",1809587,"=""BEKE""","ORIENTAL ELECTRONIC TECHNOLOGY BUILDING","NO. 2 CHUANGYE ROAD, HAIDIAN DISTRICT",BEIJING,F4,CHINA,Foreign,,,"=""6531""","Real Estate Agents and Managers",531210,"Offices of Real Estate Agents and Brokers",34,16,12/31/23,"19,426,146,304",12/31/23,"10,966,545,000","829,534,000","9,330,752,000","16,966,799,000"
37946,Goodwill,"Goodwill Impairment Assessment — Home Renovation and Furnishing Reporting Unit",534611,12/31/23,04/26/24,1,"PricewaterhouseCoopers LLP",94,"PricewaterhouseCoopers Zhong Tian LLP",1424,Beijing,F4,CHINA,Foreign,20-F,2024-04-26,,"KE Holdings Inc.",1809587,"=""BEKE""","ORIENTAL ELECTRONIC TECHNOLOGY BUILDING","NO. 2 CHUANGYE ROAD, HAIDIAN DISTRICT",BEIJING,F4,CHINA,Foreign,,,"=""6531""","Real Estate Agents and Managers",531210,"Offices of Real Estate Agents and Brokers",34,16,12/31/23,"19,426,146,304",12/31/23,"10,966,545,000","829,534,000","9,330,752,000","16,966,799,000"
36645,"Fresh start accounting","Fresh-start Accounting - Refer to Notes 1 and 3 to the financial statements (also see fresh-start accounting explanatory paragraph above)",531163,12/29/23,03/26/24,3,"Deloitte & Touche LLP",,,,"Saint Louis",MO,MISSOURI,"US Southeast",10-K,2024-03-26,,"Keenova Therapeutics plc",1567892,"=""MCKPF""","COLLEGE BUSINESS & TECHNOLOGY PARK","CRUISERATH, BLANCHARDSTOWN",DUBLIN,L2,IRELAND,Foreign,,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,,,,12/29/23,"1,865,900,000","-1,669,500,000","551,800,000","3,733,600,000"
36646,"Other income taxes","Income Taxes - Income Tax Impacts from the Restructuring Transactions and Emergence from Voluntary Reorganization - Refer to Notes 3, 4 and 7 to the financial statements",531163,12/29/23,03/26/24,3,"Deloitte & Touche LLP",,,,"Saint Louis",MO,MISSOURI,"US Southeast",10-K,2024-03-26,,"Keenova Therapeutics plc",1567892,"=""MCKPF""","COLLEGE BUSINESS & TECHNOLOGY PARK","CRUISERATH, BLANCHARDSTOWN",DUBLIN,L2,IRELAND,Foreign,,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,,,,12/29/23,"1,865,900,000","-1,669,500,000","551,800,000","3,733,600,000"
33171,"Other intangible assets","Indefinite-Lived Intangible Asset Quantitative Impairment Assessment – One Brand in the North America Operating Segment",525080,12/30/23,02/20/24,1,"PricewaterhouseCoopers LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2024-02-20,,KELLANOVA,55067,"=""K""","412 N WELLS ST",,CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""2040""","Grain Mill Products",311230,"Breakfast Cereal Manufacturing",34,56,12/28/23,"19,050,948,608",12/30/23,"13,122,000,000","951,000,000","-3,915,000,000","15,621,000,000"
33248,Goodwill,"Goodwill Impairment Assessment – Softworld Reporting Unit",525083,12/31/23,02/20/24,1,"PricewaterhouseCoopers LLP",,,,Detroit,MI,MICHIGAN,"US Midwest",10-K,2024-02-20,,"KELLY SERVICES INC",55135,"=""KELYA""","999 W BIG BEAVER RD",,TROY,MI,MICHIGAN,"US Midwest",,,"=""7363""","Help Supply Services",561320,"Temporary Help Services",34,22,01/02/24,"703,943,296",12/31/23,"4,835,700,000","36,400,000","1,102,600,000","2,581,600,000"
33249,"Other contingent liabilities","Workers’ Compensation",525083,12/31/23,02/20/24,1,"PricewaterhouseCoopers LLP",,,,Detroit,MI,MICHIGAN,"US Midwest",10-K,2024-02-20,,"KELLY SERVICES INC",55135,"=""KELYA""","999 W BIG BEAVER RD",,TROY,MI,MICHIGAN,"US Midwest",,,"=""7363""","Help Supply Services",561320,"Temporary Help Services",34,22,01/02/24,"703,943,296",12/31/23,"4,835,700,000","36,400,000","1,102,600,000","2,581,600,000"
32413,"Insurance contract liabilities","Property and casualty insurance reserves – Refer to Notes 2 and 6 to the consolidated financial statements",524142,12/31/23,02/07/24,3,"Deloitte & Touche LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2024-02-07,,"KEMPER Corp",860748,"=""KMPR""","200 E. RANDOLPH ST.","SUITE 3300",CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""6331""","Fire, Marine, and Casualty Insurance",524113,"Direct Life Insurance Carriers",34,50,01/02/24,"3,188,335,616",12/31/23,"4,944,200,000","-272,100,000","1,254,400,000","12,742,600,000"
32414,"Other investments","Fixed Maturities at Fair Value – Refer to Notes 2, 10, and 13 to the consolidated financial statements",524142,12/31/23,02/07/24,3,"Deloitte & Touche LLP",,,,Chicago,IL,ILLINOIS,"US Midwest",10-K,2024-02-07,,"KEMPER Corp",860748,"=""KMPR""","200 E. RANDOLPH ST.","SUITE 3300",CHICAGO,IL,ILLINOIS,"US Midwest",,,"=""6331""","Fire, Marine, and Casualty Insurance",524113,"Direct Life Insurance Carriers",34,50,01/02/24,"3,188,335,616",12/31/23,"4,944,200,000","-272,100,000","1,254,400,000","12,742,600,000"
30900,"Other income taxes","Provision for Income Taxes",515787,06/30/23,08/09/23,1,"PricewaterhouseCoopers LLP",,,,Pittsburgh,PA,PENNSYLVANIA,"US Mid Atlantic",10-K,2023-08-09,,"KENNAMETAL INC",55242,"=""KMT""","525 WILLIAM PENN PLACE","SUITE 3300",PITTSBURGH,PA,PENNSYLVANIA,"US Mid Atlantic",,,"=""3541""","Machine Tools,  Metal Cutting Type",333515,"Cutting Tool and Machine Tool Accessory Manufacturing",34,28,06/30/23,"2,266,515,712",06/30/23,"2,078,184,000","118,459,000","912,732,000","2,547,234,000"
33712,"Other investments","Evaluation of the fair value of certain unconsolidated investments and commingled funds",525471,12/31/23,02/22/24,4,"KPMG LLP",,,,"Los Angeles",CA,CALIFORNIA,"US West",10-K,2024-02-22,,"Kennedy-Wilson Holdings, Inc.",1408100,"=""KW""","151 S EL CAMINO DR",,"BEVERLY HILLS",CA,CALIFORNIA,"US West",,,"=""6500""","Real Estate",531190,"Lessors of Other Real Estate Property",34,12,01/02/24,"1,740,991,616",12/31/23,"39,788,225","79,279,254",,"218,823,502"
33829,"Other investments","Evaluation of the fair value of certain unconsolidated investments and commingled funds",526293,12/31/23,02/22/24,4,"KPMG LLP",,,,"Los Angeles",CA,CALIFORNIA,"US West",424B3,2024-02-23,,"Kennedy-Wilson Holdings, Inc.",1408100,"=""KW""","151 S EL CAMINO DR",,"BEVERLY HILLS",CA,CALIFORNIA,"US West",,,"=""6500""","Real Estate",531190,"Lessors of Other Real Estate Property",34,12,01/02/24,"1,740,991,616",12/31/23,"39,788,225","79,279,254",,"218,823,502"
36672,Goodwill,"Impairment assessments of goodwill arising from CPV Group",531151,12/31/23,03/26/24,4,"KPMG LLP",81,"KPMG LLP",1051,Singapore,U0,SINGAPORE,Foreign,20-F,2024-03-26,,"Kenon Holdings Ltd.",1611005,"=""KEN""","1 TEMASEK AVENUE #37-02B","MILLENIA TOWER",SINGAPORE,U0,SINGAPORE,Foreign,,,"=""4911""","Electric Services",237130,"Power and Communication Line and Related Structures Construction",34,25,01/02/24,"1,366,578,176",12/31/23,"691,796,000","-210,948,000","882,025,000","4,108,440,000"
37665,Goodwill,"Impairment assessments of goodwill arising from CPV Group",533673,12/31/23,03/26/24,4,"KPMG LLP",81,"KPMG LLP",1051,Singapore,U0,SINGAPORE,Foreign,6-K,2024-04-17,,"Kenon Holdings Ltd.",1611005,"=""KEN""","1 TEMASEK AVENUE #37-02B","MILLENIA TOWER",SINGAPORE,U0,SINGAPORE,Foreign,,,"=""4911""","Electric Services",237130,"Power and Communication Line and Related Structures Construction",34,25,01/02/24,"1,366,578,176",12/31/23,"691,796,000","-210,948,000","882,025,000","4,108,440,000"
38169,Goodwill,"Impairment assessments of goodwill arising from CPV Group",535679,12/31/23,03/26/24,4,"KPMG LLP",81,"KPMG LLP",1051,Singapore,U0,SINGAPORE,Foreign,6-K/A,2024-05-02,,"Kenon Holdings Ltd.",1611005,"=""KEN""","1 TEMASEK AVENUE #37-02B","MILLENIA TOWER",SINGAPORE,U0,SINGAPORE,Foreign,,,"=""4911""","Electric Services",237130,"Power and Communication Line and Related Structures Construction",34,25,01/02/24,"1,366,578,176",12/31/23,"691,796,000","-210,948,000","882,025,000","4,108,440,000"
33084,"Regulatory assets and liabilities","Regulatory Assets and Liabilities– Impact of Rate-Regulation on Regulatory Assets and Liabilities and Related Disclosures – Refer to Notes 1 and 7 to the financial statements",524991,12/31/23,02/16/24,3,"Deloitte & Touche LLP",,,,Louisville,KY,KENTUCKY,"US Mid Atlantic",10-K,2024-02-16,,"KENTUCKY UTILITIES CO",55387,,"ONE QUALITY ST",,LEXINGTON,KY,KENTUCKY,"US Mid Atlantic",922224,"PPL Corp","=""4911""","Electric Services",221121,"Electric Bulk Power Transmission and Control",34,,,,12/31/23,"1,884,000,000","312,000,000","3,526,000,000","9,714,000,000"
35301,"Revenue from customer contracts","Revenue Recognition – U.S. Net Sales",527878,12/31/23,03/01/24,1,"PricewaterhouseCoopers LLP",,,,"Florham Park",NJ,"NEW JERSEY","US Mid Atlantic",10-K,2024-03-01,,"Kenvue Inc.",1944048,"=""KVUE""","1 KENVUE WAY",,SUMMIT,NJ,"NEW JERSEY","US Mid Atlantic",,,"=""2844""","Perfumes, Cosmetics, and Other Toilet Preparations",0,,34,22,01/02/24,"41,306,443,776",12/31/23,"15,444,000,000","1,664,000,000","-7,679,000,000","27,851,000,000"
34498,"Research and development expenses","Accrued and Prepaid Research and Development and Manufacturing Expenses — Refer to Notes 2, 4 and 6 to the financial statements",527118,12/31/23,02/28/24,3,"Deloitte & Touche LLP",,,,Boston,MA,MASSACHUSETTS,"US New England",10-K,2024-02-28,,"Keros Therapeutics, Inc.",1664710,"=""KROS""","1050 WALTHAM STREET, SUITE 302",,LEXINGTON,MA,MASSACHUSETTS,"US New England",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,43,01/02/24,"1,292,147,968",12/31/23,"151,000","-152,992,000",,"370,025,000"
33762,"Other intangible assets","Indefinite-Lived Intangible Assets Valuation - Certain Brand Assets - Refer to Notes 2 and 3 to the financial statements",525474,12/31/23,02/22/24,3,"Deloitte & Touche LLP",,,,Dallas,TX,TEXAS,"US Southwest",10-K,2024-02-22,,"Keurig Dr Pepper Inc.",1418135,"=""KDP""","53 SOUTH AVENUE",,BURLINGTON,MA,MASSACHUSETTS,"US New England",,,"=""2080""",Beverages,312111,"Soft Drink Manufacturing",34,33,12/31/23,"46,329,663,488",12/31/23,"14,814,000,000","2,181,000,000","-17,813,000,000","52,130,000,000"
33626,"Allowance for credit losses","Allowance for Loan and Lease Losses",525701,12/31/23,02/22/24,2,"Ernst & Young LLP",,,,Cleveland,OH,OHIO,"US Midwest",10-K,2024-02-22,,"KEYCORP /NEW/",91576,"=""KEY""","127 PUBLIC SQ",,CLEVELAND,OH,OHIO,"US Midwest",,,"=""6021""","National Commercial Banks",522110,"Commercial Banking",34,15,01/02/24,"13,678,761,984",12/31/23,"5,894,000,000","967,000,000","11,830,000,000","188,281,000,000"
33627,Goodwill,"Goodwill Impairment Test of the Institutional Bank Reporting Unit",525701,12/31/23,02/22/24,2,"Ernst & Young LLP",,,,Cleveland,OH,OHIO,"US Midwest",10-K,2024-02-22,,"KEYCORP /NEW/",91576,"=""KEY""","127 PUBLIC SQ",,CLEVELAND,OH,OHIO,"US Midwest",,,"=""6021""","National Commercial Banks",522110,"Commercial Banking",34,15,01/02/24,"13,678,761,984",12/31/23,"5,894,000,000","967,000,000","11,830,000,000","188,281,000,000"
31952,"Pension and other post-employment benefits","U.S. Defined Benefit Plan Obligations",521269,10/31/23,12/15/23,1,"PricewaterhouseCoopers LLP",,,,"San Francisco",CA,CALIFORNIA,"US West",10-K,2023-12-15,,"Keysight Technologies, Inc.",1601046,"=""KEYS""","1400 FOUNTAINGROVE PARKWAY",,"SANTA ROSA",CA,CALIFORNIA,"US West",,,"=""3823""","Industrial Instruments for Measurement, Display, and Control of Process Variables; and Related Products",334513,"Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Proc",34,123,11/02/23,"21,877,198,848",10/31/23,"5,464,000,000","1,057,000,000","2,859,000,000","8,683,000,000"
35991,"Other revenue","Accounting for the Collaboration and License Agreement with Everest Medicines II (HK) Limited",530079,12/31/23,03/14/24,4,"KPMG LLP",,,,"San Francisco",CA,CALIFORNIA,"US West",10-K,2024-03-14,,"Kezar Life Sciences, Inc.",1645666,"=""KZR""","4000 SHORELINE COURT, SUITE 300",,"SOUTH SAN FRANCISCO",CA,CALIFORNIA,"US West",,,"=""2834""","Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,1,12/31/23,"69,140,120",12/31/23,"7,000,000","-101,870,000",,"221,235,000"
47706,"Revenue from customer contracts","Timing of revenue recognition for product sales",567003,12/31/23,01/10/25,4,"KPMG LLP",355,"KPMG Huazhen LLP",1186,Beijing,F4,CHINA,Foreign,DRS,2025-01-10,,"Kilcoy Global Foods, Ltd.",2043774,"=""KGF""","LEVEL 2/36 INNOVATION PARKWAY",BIRTINYA,QUEENSLAND,C3,AUSTRALIA,Foreign,,,"=""2011""","Meat Packing Plants",,,33,,,,12/31/23,"1,870,683,000","32,505,000","252,470,000","1,033,514,000"
